game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
37,Thursday May 9,WSN,W,6,0,,15-22,4,6.5,Corbin,Hill,,3:11,N,42851,0.6,+, @ LAD,Patrick Corbin (L),Rich Hill (L),W 135,U 7
36,Wednesday May 8,WSN,L,3,7,,14-22,4,7,Woodruff,Hellickson,Hader,3:24,D,30333,0.66,----, @ MIL,Jeremy Hellickson (R),Brandon Woodruff (R),L 176,O 8.5
35,Tuesday May 7,WSN,L,0,6,,14-21,4,6,Peralta,Strasburg,,3:00,N,31023,0.69,---, @ MIL,Stephen Strasburg (R),Adrian Houser (R),L 106,U 8
34,Monday May 6,WSN,L,3,5,,14-20,4,5,Claudio,Jennings,Guerra,3:33,N,29299,0.73,--, @ MIL,Max Scherzer (R),Jhoulys Chacin (R),L 101,O 7.5
33,Sunday May 5,WSN,L,1,7,,14-19,4,5,Eflin,Sanchez,,3:03,D,40497,0.98,-, @ PHI,Anibal Sanchez (R),Zach Eflin (R),L 159,U 8.5
32,Saturday May 4,WSN,W,10,8,,14-18,4,4,Sipp,Morgan,Doolittle,3:45,N,43319,0.91,+, @ PHI,Patrick Corbin (L),Jake Arrieta (R),W -101,O 8
31,Friday May 3,WSN,L,2,4,,13-18,4,5,Dominguez,Jennings,Neris,2:42,N,33125,0.98,-, @ PHI,Jeremy Hellickson (R),Jerad Eickhoff (R),L 158,U 9
30,Thursday May 2,WSN,W,2,1,,13-17,4,4,Strasburg,Hudson,Doolittle,3:00,N,24338,0.73,+, STL,Stephen Strasburg (R),Dakota Hudson (R),W -154,U 8.5
29,Wednesday May 1,WSN,L,1,5,,17-Dec,4,4.5,Mikolas,Scherzer,,3:02,N,22157,0.81,---, STL,Max Scherzer (R),Miles Mikolas (R),L -139,U 7.5
28,Tuesday Apr 30,WSN,L,2,3,,16-Dec,4,3.5,Wainwright,Sanchez,Miller,3:09,N,19753,0.86,--, STL,Anibal Sanchez (R),Adam Wainwright (R),L 109,U 9.5
27,Monday Apr 29,WSN,L,3,6,,15-Dec,4,3.5,Wacha,Corbin,Hicks,3:05,N,17890,0.89,-, STL,Patrick Corbin (L),Michael Wacha (R),L -133,O 8.5
