game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
27,Saturday Apr 27,HOU,W-wo,4,3,10,16-11,2,0.5,Osuna,Cimber,,3:12,D,38667,1.17,+,†CLE,Brad Peacock†(R),Shane Bieber†(R),W†-146,U†9
26,Friday Apr 26,HOU,L,3,6,,15-11,2,1.5,Cimber,Rondon,Hand,3:19,N,38084,1.23,--,†CLE,Collin McHugh†(R),Corey Kluber†(R),L†-121,P†9
25,Thursday Apr 25,HOU,L,1,2,,15-10,2,0.5,Bauer,Cole,Hand,2:40,N,24948,1.24,-,†CLE,Gerrit Cole†(R),Trevor Bauer†(R),L†-155,U†7.5
24,Wednesday Apr 24,HOU,W,7,1,,15-9,1,up 0.5,Verlander,Stewart,,2:28,N,26582,1.2,++,†MIN,Justin Verlander†(R),Kohl Stewart†(R),W†-235,U†9
23,Tuesday Apr 23,HOU,W,10,4,,14-9,2,0.5,Rondon,Hildenberger,,3:04,N,29409,1.17,+,†MIN,Wade Miley†(L),Michael Pineda†(R),W†-147,O†9.5
22,Monday Apr 22,HOU,L,5,9,,13-9,2,1.5,Odorizzi,Peacock,,3:25,N,34518,1.17,---,†MIN,Brad Peacock†(R),Jake Odorizzi†(R),L†-168,O†9.5
21,Sunday Apr 21,HOU,L,10,11,,13-8,2,1,Miller,McHugh,Kelley,3:16,D,26225,1.34,--,†@ TEX,Collin McHugh†(R),Shelby Miller†(R),L†-185,O†10.5
20,Saturday Apr 20,HOU,L,4,9,,13-7,2,1,Kelley,Cole,,2:51,N,39636,1.39,-,†@ TEX,Gerrit Cole†(R),Adrian Sampson†(R),L†-251,O†10
19,Friday Apr 19,HOU,W,7,2,,13-6,1,Tied,Verlander,Smyly,,3:16,N,35649,1.36,+,†@ TEX,Justin Verlander†(R),Drew Smyly†(L),W†-214,U†9.5
18,Wednesday Apr 17,HOU,L,1,2,,6-Dec,1,up 0.5,Montas,Miley,Treinen,2:29,N,11323,1.32,-,†@ OAK,Wade Miley†(L),Frankie Montas†(R),L†104,U†9
17,Tuesday Apr 16,HOU,W,9,1,,5-Dec,1,up 0.5,McHugh,Estrada,,3:03,N,12270,1.27,++++++++++,†@ OAK,Collin McHugh†(R),Marco Estrada†(R),W†-154,O†8.5
16,Sunday Apr 14,HOU,W,3,2,,5-Nov,2,1,Cole,Brennan,Osuna,2:40,D,29242,1.35,+++++++++,†@ SEA,Gerrit Cole†(R),Marco Gonzales†(L),W†-191,U†8
15,Saturday Apr 13,HOU,W,3,1,,5-Oct,2,2,Verlander,Hernandez,Osuna,2:46,N,30538,1.27,++++++++,†@ SEA,Justin Verlander†(R),Felix Hernandez†(R),W†-189,U†8.5
14,Friday Apr 12,HOU,W,10,6,,5-Sep,2,3,Peacock,Armstrong,Osuna,3:22,N,30972,1.22,+++++++,†@ SEA,Wade Miley†(L),Wade LeBlanc†(L),W†-136,O†9
13,Wednesday Apr 10,HOU,W,8,6,,5-Aug,2,3.5,McHugh,Paxton,Pressly,3:30,N,27685,1.01,++++++,†NYY,Collin McHugh†(R),James Paxton†(L),W†-115,O†8.5
12,Tuesday Apr 9,HOU,W,6,3,,5-Jul,2,3.5,Rondon,Green,Osuna,3:15,N,31009,0.97,+++++,†NYY,Gerrit Cole†(R),Jonathan Loaisiga†(R),W†-192,O†8
11,Monday Apr 8,HOU,W,4,3,,5-Jun,2,3.5,Pressly,Ottavino,Osuna,2:59,N,27631,0.97,++++,†NYY,Justin Verlander†(R),Masahiro Tanaka†(R),W†-146,U†8
10,Sunday Apr 7,HOU,W-wo,9,8,,5-May,2,3.5,Osuna,Treinen,,3:39,D,34902,1.01,+++,†OAK,Brad Peacock†(R),Mike Fiers†(R),W†-183,O†8.5
9,Saturday Apr 6,HOU,W,6,0,,5-Apr,4,3.5,Miley,Brooks,,2:47,N,34487,0.97,++,†OAK,Wade Miley†(L),Aaron Brooks†(R),W†-136,U†9.5
8,Friday Apr 5,HOU,W,3,2,,5-Mar,4,3.5,McHugh,Montas,Osuna,3:03,N,43165,0.9,+,†OAK,Collin McHugh†(R),Frankie Montas†(R),W†-163,U†8.5
7,Wednesday Apr 3,HOU,L,0,4,,5-Feb,4,4.5,Minor,Cole,,2:39,N,22265,0.97,--,†@ TEX,Gerrit Cole†(R),Mike Minor†(L),L†-210,U†9
6,Tuesday Apr 2,HOU,L,4,6,,4-Feb,4,4,Kelley,Valdez,Leclerc,3:23,N,17907,1.03,-,†@ TEX,Justin Verlander†(R),Shelby Miller†(R),L†-221,O†9
5,Monday Apr 1,HOU,W,2,1,,3-Feb,4,3,Peacock,Sampson,Osuna,2:39,N,18056,0.98,+,†@ TEX,Brad Peacock†(R),Drew Smyly†(L),W†-169,U†9.5
4,Sunday Mar 31,HOU,L,1,3,,3-Jan,4,3,Chirinos,Miley,Castillo,2:12,D,18473,0.91,---,†@ TB,Wade Miley†(L),Yonny Chirinos†(R),L†-110,U†8.5
3,Saturday Mar 30,HOU,L,1,3,,2-Jan,3,2,Glasnow,McHugh,Alvarado,2:40,N,16010,0.96,--,†@ TB,Collin McHugh†(R),Tyler Glasnow†(R),L†-114,U†8
2,Friday Mar 29,HOU,L,2,4,,1-Jan,2,1,Morton,Cole,Alvarado,2:38,N,13059,0.99,-,†@ TB,Gerrit Cole†(R),Charlie Morton†(R),L†-138,U†7
1,Thursday Mar 28,HOU,W,5,1,,Jan-00,2,1,Verlander,Snell,,2:38,D,25025,0.96,+,†@ TB,Justin Verlander†(R),Blake Snell†(L),W†-129,U†7
