game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
134,Wednesday Aug 28,TEX,W,3,0,,65-69,3,22,Jurado,Del Pozo,Leclerc,2:55,N,37535,0,+, @ LAA,Emmanuel Clase (R),Patrick Sandoval (L),W 149,U 9.5
133,Tuesday Aug 27,TEX,L,2,5,,64-69,3,22,Del Pozo,Minor,Robles,2:48,N,39008,0,--, @ LAA,Mike Minor (L),Andrew Heaney (L),L 147,U 8
132,Sunday Aug 25,TEX,L,0,2,,64-68,3,21,Lopez,Burke,Colome,2:57,D,25553,0,-, @ CHW,Brock Burke (L),Reynaldo Lopez (R),L 116,U 9.5
131,Saturday Aug 24,TEX,W,4,0,,64-67,3,20,Allard,Nova,,3:06,N,26454,0,+, @ CHW,Kolby Allard (L),Ivan Nova (R),W 120,U 9.5
130,Friday Aug 23,TEX,L,3,8,,63-67,3,20,Cease,Lynn,,2:50,N,27016,0.01,--, @ CHW,Lance Lynn (R),Dylan Cease (R),L -138,O 8.5
129,Thursday Aug 22,TEX,L,1,6,,63-66,3,19,Detwiler,Jurado,,2:29,N,18563,0.01,-, @ CHW,Ariel Jurado (R),Ross Detwiler (L),L -109,U 10.5
128,Wednesday Aug 21,TEX,W-wo,8,7,,63-65,3,18,Hernandez,Cahill,,3:46,N,19565,0.01,++, LAA,Mike Minor (L),Patrick Sandoval (L),W -119,O 10.5
127,Tuesday Aug 20 (2),TEX,W-wo,3,2,11,62-65,3,19,Clase,Buttrey,,3:36,N,15638,0.01,+, LAA,Brock Burke (L),Jaime Barria (R),W 118,U 12
126,Tuesday Aug 20 (1),TEX,L,1,5,,61-65,3,19,Heaney,Palumbo,,2:48,D,17429,0.01,-, LAA,Joe Palumbo (L),Andrew Heaney (L),L 129,U 11
125,Monday Aug 19,TEX,W-wo,8,7,11,61-64,3,18.5,Montero,Ramirez,,4:35,N,17326,0.01,+, LAA,Kolby Allard (L),Dillon Peters (L),W 109,O 12
124,Sunday Aug 18,TEX,L,3,6,,60-64,4,18.5,Dyson,Clase,Rogers,3:49,D,18500,0.01,----, MIN,Lance Lynn (R),Martin Perez (L),L -134,U 10.5
123,Saturday Aug 17,TEX,L,7,12,,60-63,3,17.5,Duffey,Jurado,,3:30,N,30136,0.03,---, MIN,Ariel Jurado (R),Jose Berrios (R),L 156,O 11.5
122,Friday Aug 16,TEX,L,3,4,,60-62,3,17.5,Duffey,Minor,Romo,3:12,N,24742,0.04,--, MIN,Mike Minor (L),Jake Odorizzi (R),L -106,U 10
121,Thursday Aug 15,TEX,L,6,13,,60-61,3,17.5,Pineda,Payano,Smeltzer,3:18,N,20494,0.07,-, MIN,Pedro Payano (R),Michael Pineda (R),L 146,O 12
120,Wednesday Aug 14,TEX,W,7,3,,60-60,3,17.5,Allard,Reid-Foley,,3:22,D,34666,0.04,+, @ TOR,Kolby Allard (L),Sean Reid-Foley (R),W 130,P 10
119,Tuesday Aug 13,TEX,L,0,3,,59-60,3,18.5,Pannone,Lynn,Giles,2:48,N,22958,0.07,--, @ TOR,Lance Lynn (R),Wilmer Font (R),L -136,U 9.5
118,Monday Aug 12,TEX,L,4,19,,59-59,3,18,Stewart,Jurado,,3:02,N,16492,0.11,-, @ TOR,Ariel Jurado (R),Neil Ramirez (R),L 108,O 10.5
117,Sunday Aug 11,TEX,W,1,0,,59-58,3,17.5,Minor,Lyles,Leclerc,2:28,D,44411,0.09,+, @ MIL,Mike Minor (L),Jordan Lyles (R),W 119,U 9
116,Saturday Aug 10,TEX,L,2,3,,58-58,3,18.5,Houser,Payano,Albers,3:09,N,41903,0.12,----, @ MIL,Pedro Payano (R),Adrian Houser (R),L 179,U 10
115,Friday Aug 9,TEX,L-wo,5,6,,58-57,3,17.5,Hader,Clase,,4:01,N,35294,0.18,---, @ MIL,Kolby Allard (L),Gio Gonzalez (L),L 188,O 9.5
114,Wednesday Aug 7 (2),TEX,L,1,5,,58-56,3,16.5,Cole,Lynn,Wittgren,2:55,D,24888,0.27,--, @ CLE,Lance Lynn (R),Tyler Clippard (R),L -105,U 9.5
113,Wednesday Aug 7 (1),TEX,L,0,2,,58-55,3,16.5,Goody,Jurado,Hand,2:32,D,,0.35,-, @ CLE,Ariel Jurado (R),Zach Plesac (R),L 172,U 10
112,Monday Aug 5,TEX,W,1,0,,58-54,3,14.5,Minor,Civale,Leclerc,2:49,N,17690,0.26,+++++, @ CLE,Mike Minor (L),Aaron Civale (R),W 145,U 9.5
111,Sunday Aug 4,TEX,W,9,4,,57-54,3,15,Montero,Cisnero,,3:27,D,18531,0.22,++++, DET,Pedro Payano (R),Jordan Zimmermann (R),W -189,O 10.5
110,Saturday Aug 3,TEX,W-wo,5,4,10,56-54,3,15,Leclerc,Ramirez,,3:35,N,30292,0.2,+++, DET,Adrian Sampson (R),Matthew Boyd (L),W -103,P 9
109,Friday Aug 2,TEX,W,5,4,,55-54,3,15,Lynn,Alexander,Leclerc,2:52,N,26884,0.17,++, DET,Lance Lynn (R),Tyler Alexander (L),W -236,U 9.5
108,Wednesday Jul 31,TEX,W,9,7,,54-54,4,14.5,Minor,LeBlanc,Chavez,3:26,N,22539,0.16,+, SEA,Mike Minor (L),Wade LeBlanc (L),W -165,O 10.5
107,Tuesday Jul 30,TEX,L,5,8,,53-54,4,15.5,Tuivailala,Martin,Elias,3:16,N,20599,0.21,---, SEA,Ariel Jurado (R),Mike Leake (R),L -120,O 11.5
106,Sunday Jul 28,TEX,L-wo,5,6,,53-53,4,14.5,Treinen,Leclerc,,3:38,D,18906,0.33,--, @ OAK,Pedro Payano (R),Mike Fiers (R),L 181,O 10
105,Saturday Jul 27,TEX,L,4,5,,53-52,4,13.5,Bailey,Sampson,Hendriks,2:51,N,36468,0.44,-, @ OAK,Adrian Sampson (R),Homer Bailey (R),L 169,U 9.5
104,Friday Jul 26,TEX,W,5,2,,53-51,4,12.5,Lynn,Mengden,Martin,3:24,N,14952,0.37,++, @ OAK,Lance Lynn (R),Daniel Mengden (R),W 105,U 8.5
103,Thursday Jul 25,TEX,W,11,3,,52-51,4,13.5,Jurado,Anderson,,2:45,N,11854,0.31,+, @ OAK,Ariel Jurado (R),Brett Anderson (L),W 171,O 9
102,Wednesday Jul 24,TEX,L,3,5,,51-51,4,14,Leake,Minor,Elias,2:25,D,28145,0.3,-, @ SEA,Mike Minor (L),Mike Leake (R),L -142,U 8.5
101,Tuesday Jul 23,TEX,W,7,2,,51-50,4,13,Payano,Milone,,2:39,N,15536,0.26,+, @ SEA,Brett Martin (L),Tommy Milone (L),W 118,U 10
100,Monday Jul 22,TEX,L,3,7,,50-50,4,14,Gonzales,Sampson,Elias,2:50,N,16110,0.31,--------, @ SEA,Adrian Sampson (R),Marco Gonzales (L),L 117,O 9.5
99,Sunday Jul 21,TEX,L,3,5,,50-49,4,13,Armenteros,Lynn,Osuna,3:08,D,37655,0.43,-------, @ HOU,Lance Lynn (R),Rogelio Armenteros (R),L 127,U 9
98,Saturday Jul 20,TEX,L,1,6,,50-48,3,12,Urquidy,Jurado,,2:25,N,41643,0.54,------, @ HOU,Ariel Jurado (R),Jose Urquidy (R),L 177,U 10
97,Friday Jul 19,TEX,L,3,4,,50-47,3,11,Verlander,Minor,Osuna,2:59,N,42287,0.64,-----, @ HOU,Mike Minor (L),Justin Verlander (R),L 194,U 8
96,Wednesday Jul 17,TEX,L,4,19,,50-46,3,9.5,Ray,Chavez,,3:14,N,26681,0.65,----, ARI,Jesse Chavez (R),Robbie Ray (L),L 119,O 10.5
95,Tuesday Jul 16,TEX,L,2,9,,50-45,3,8.5,Young,Lynn,,3:23,N,19202,0.77,---, ARI,Lance Lynn (R),Alex Young (L),L -165,O 10
94,Sunday Jul 14,TEX,L,4,12,,50-44,3,9,Verlander,Jurado,,3:40,D,27916,1.13,--, HOU,Ariel Jurado (R),Justin Verlander (R),L 193,O 10.5
93,Saturday Jul 13,TEX,L,6,7,11,50-43,3,8,James,Martin,Osuna,4:09,N,42452,1.29,-, HOU,Mike Minor (L),Wade Miley (L),L 122,O 10
92,Friday Jul 12,TEX,W-wo,9,8,,50-42,3,7,Kelley,Osuna,,3:07,N,32322,1.2,+++, HOU,Jesse Chavez (R),Gerrit Cole (R),W 197,O 9.5
91,Thursday Jul 11,TEX,W,5,0,,49-42,3,8,Lynn,Valdez,,3:02,N,37964,1.03,++, HOU,Lance Lynn (R),Framber Valdez (L),W 114,U 10.5
90,Sunday Jul 7,TEX,W,4,1,11,48-42,3,9,Kelley,Mejia,,4:15,D,35495,0.84,+, @ MIN,Jose Leclerc (R),Kyle Gibson (R),W 171,U 10.5
89,Saturday Jul 6,TEX,L,4,7,,47-42,3,9,Pineda,Chavez,Rogers,3:12,D,36969,0.94,--, @ MIN,Jesse Chavez (R),Michael Pineda (R),L 140,O 10
88,Friday Jul 5,TEX,L,6,15,,47-41,3,8,Perez,Sampson,,3:02,N,38073,1.04,-, @ MIN,Adrian Sampson (R),Martin Perez (L),L 167,O 9.5
87,Thursday Jul 4,TEX,W,9,3,,47-40,3,8,Lynn,Canning,,3:27,N,45556,1.02,+, LAA,Lance Lynn (R),Griffin Canning (R),W -112,O 11
86,Wednesday Jul 3,TEX,L,2,6,,46-40,3,8.5,Barria,Jurado,,2:55,N,28998,1.09,----, LAA,Ariel Jurado (R),Jaime Barria (R),L 101,U 11.5
