game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
90,Sunday Jul 7,PHI,W,8,3,,47-43,3,6.5,Nola,Wheeler,,3:20,D,34247,1.17,+, @ NYM,Aaron Nola (R),Zack Wheeler (R),W -114,O 8
89,Saturday Jul 6,PHI,L,5,6,,46-43,3,6.5,Syndergaard,Arrieta,Diaz,3:22,N,31350,1.25,-, @ NYM,Jake Arrieta (R),Noah Syndergaard (R),L 129,O 9
88,Friday Jul 5,PHI,W,7,2,,46-42,2,6.5,Morgan,Diaz,,3:15,N,32546,1.17,+, @ NYM,Vince Velasquez (R),Jacob deGrom (R),W 180,O 8.5
87,Thursday Jul 4,PHI,L,6,12,,45-42,3,6.5,Minter,Eflin,,3:32,N,40633,1.62,--, @ ATL,Zach Eflin (R),Mike Soroka (R),L 145,O 10.5
86,Wednesday Jul 3,PHI,L,2,9,,45-41,2,5.5,Wilson,Pivetta,,2:36,N,40147,1.75,-, @ ATL,Nick Pivetta (R),Bryse Wilson (R),L 125,U 11.5
85,Tuesday Jul 2,PHI,W,2,0,,45-40,2,4.5,Nola,Keuchel,Neris,2:48,N,40180,1.63,++, @ ATL,Aaron Nola (R),Dallas Keuchel (L),W -105,U 10
84,Sunday Jun 30,PHI,W,13,6,,44-40,2,5.5,Arrieta,Richards,,3:36,D,11742,1.11,+, @ MIA,Jake Arrieta (R),Trevor Richards (R),W -138,O 8
83,Saturday Jun 29,PHI,L,6,9,,43-40,2,6.5,Garcia,Morgan,Romo,3:19,D,14774,1.22,--, @ MIA,Zach Eflin (R),Jordan Yamamoto (R),L -135,O 8
82,Friday Jun 28,PHI,L,2,6,,43-39,2,5.5,Hernandez,Velasquez,,2:56,N,9469,1.28,-, @ MIA,Vince Velasquez (R),Elieser Hernandez (R),L -142,U 8.5
81,Thursday Jun 27,PHI,W-wo,6,3,,43-38,2,4.5,Hammer,Diaz,,3:24,D,39161,1.29,++++, NYM,Aaron Nola (R),Zack Wheeler (R),W -134,P 9
80,Wednesday Jun 26,PHI,W-wo,5,4,10,42-38,2,5.5,Garcia,Nogosek,,3:21,N,29822,1.26,+++, NYM,Nick Pivetta (R),Jason Vargas (L),W -148,U 10.5
79,Tuesday Jun 25,PHI,W,7,5,,41-38,2,5.5,Arrieta,Font,Neris,3:07,N,28125,1.22,++, NYM,Jake Arrieta (R),Walker Lockett (R),W -151,O 11
78,Monday Jun 24,PHI,W,13,7,,40-38,2,5.5,Eflin,Matz,,3:18,N,29117,1.13,+, NYM,Zach Eflin (R),Steven Matz (L),W -129,O 10
77,Sunday Jun 23,PHI,L,4,6,,39-38,2,6.5,Yamamoto,De Los Santos,Anderson,2:59,D,36749,1.1,-------, MIA,Enyel De Los Santos (R),Jordan Yamamoto (R),L -152,O 9
76,Saturday Jun 22,PHI,L,3,5,,39-37,2,5.5,Brice,Morgan,Quijada,2:43,D,44722,1.22,------, MIA,Vince Velasquez (R),Elieser Hernandez (R),L -197,U 9
75,Friday Jun 21,PHI,L,1,2,,39-36,2,4.5,Alcantara,Nola,Romo,2:56,N,44420,1.23,-----, MIA,Aaron Nola (R),Sandy Alcantara (R),L -247,U 8
74,Thursday Jun 20,PHI,L,4,7,,39-35,2,4.5,Guerra,Pivetta,Doolittle,3:05,N,31329,1.43,----, @ WAS,Nick Pivetta (R),Erick Fedde (R),L -107,O 10.5
73,Wednesday Jun 19 (2),PHI,L,0,2,,39-34,2,4,Scherzer,Arrieta,Doolittle,3:05,N,24220,1.4,---, @ WAS,Jake Arrieta (R),Max Scherzer (R),L 201,U 9
72,Wednesday Jun 19 (1),PHI,L,2,6,,39-33,2,4,Corbin,Eflin,,2:46,D,17961,1.45,--, @ WAS,Zach Eflin (R),Patrick Corbin (L),L 140,U 9.5
71,Sunday Jun 16,PHI,L,1,15,,39-32,2,2.5,Foltynewicz,Velasquez,,3:09,D,40855,1.9,-, @ ATL,Vince Velasquez (R),Mike Foltynewicz (R),L 149,O 10.5
70,Saturday Jun 15,PHI,W,6,5,,39-31,2,1.5,Ramos,Jackson,Neris,3:55,N,43593,1.88,+, @ ATL,Aaron Nola (R),Sean Newcomb (L),W -104,O 9.5
69,Friday Jun 14,PHI,L-wo,8,9,,38-31,2,2.5,Blevins,Neris,,3:30,N,41975,1.91,--, @ ATL,Nick Pivetta (R),Max Fried (L),L 122,O 9.5
68,Wednesday Jun 12,PHI,L,0,2,,38-30,2,1,Kelly,Eflin,Holland,2:16,N,29047,1.46,-, ARI,Zach Eflin (R),Merrill Kelly (R),L -129,U 9
67,Tuesday Jun 11,PHI,W,7,4,,38-29,1,Tied,Arrieta,Duplantier,Neris,3:16,N,26321,1.4,+, ARI,Jake Arrieta (R),Jon Duplantier (R),W -139,O 9
