game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
82,Saturday Jun 29,SFG,L,3,4,,35-47,5,19.5,Greinke,Dyson,Holland,3:18,N,31600,0.15,-, ARI,Drew Pomeranz (L),Zack Greinke (R),L 141,U 7.5
81,Friday Jun 28,SFG,W,6,3,,35-46,5,19.5,Anderson,Kelly,,3:07,N,35391,0.13,+, ARI,Shaun Anderson (R),Merrill Kelly (R),W 109,O 7.5
80,Thursday Jun 27,SFG,L,1,5,,34-46,5,20.5,Young,Beede,,2:42,N,30790,0.16,--, ARI,Tyler Beede (R),Alex Young (L),L -105,U 8.5
79,Wednesday Jun 26,SFG,L,3,6,,34-45,5,19.5,Marquez,Samardzija,Davis,2:54,D,33765,0.22,-, COL,Jeff Samardzija (R),German Marquez (R),L 136,O 7.5
78,Tuesday Jun 25,SFG,W,4,2,,34-44,5,19.5,Bumgarner,Gonzalez,Smith,2:43,N,31458,0.17,+, COL,Madison Bumgarner (L),Chi Chi Gonzalez (R),W -156,U 7.5
77,Monday Jun 24,SFG,L,0,2,,33-44,5,19.5,Gray,Pomeranz,Davis,2:45,N,30018,0.23,--, COL,Drew Pomeranz (L),Jon Gray (R),L 107,U 7.5
76,Sunday Jun 23,SFG,L-wo,2,3,10,33-43,5,19.5,Andriese,Melancon,,3:13,D,25071,0.25,-, @ ARI,Shaun Anderson (R),Merrill Kelly (R),L 129,U 9
75,Saturday Jun 22,SFG,W,7,4,,33-42,5,18.5,Gott,Godley,Smith,3:20,N,32082,0.19,++, @ ARI,Tyler Beede (R),Zack Godley (R),W 115,O 10
74,Friday Jun 21,SFG,W,11,5,,32-42,5,18.5,Samardzija,Clarke,,3:09,N,29312,0.17,+, @ ARI,Jeff Samardzija (R),Taylor Clarke (R),W 133,O 10
73,Thursday Jun 20,SFG,L,8,9,,31-42,5,18.5,Chargois,Bumgarner,Jansen,3:25,N,43742,0.19,---, @ LAD,Madison Bumgarner (L),Julio Urias (L),L 157,O 7.5
72,Wednesday Jun 19,SFG,L,2,9,,31-41,5,17.5,Floro,Pomeranz,,2:47,N,43802,0.24,--, @ LAD,Drew Pomeranz (L),Rich Hill (L),L 208,O 7.5
71,Tuesday Jun 18,SFG,L,0,9,,31-40,5,16.5,Kershaw,Anderson,,2:59,N,48219,0.29,-, @ LAD,Shaun Anderson (R),Clayton Kershaw (L),L 226,O 7.5
70,Monday Jun 17,SFG,W,3,2,,31-39,5,15.5,Beede,Maeda,Smith,3:11,N,42479,0.25,+, @ LAD,Tyler Beede (R),Kenta Maeda (R),W 221,U 8.5
69,Sunday Jun 16,SFG,L,3,5,,30-39,5,16.5,Albers,Samardzija,Hader,3:18,D,34603,0.28,-, MIL,Jeff Samardzija (R),Chase Anderson (R),L 142,P 8
68,Saturday Jun 15,SFG,W,8,7,,30-38,5,15.5,Gott,Guerra,Smith,3:06,D,34560,0.24,++++, MIL,Madison Bumgarner (L),Jimmy Nelson (R),W -113,O 7.5
67,Friday Jun 14,SFG,W,5,3,,29-38,5,16.5,Pomeranz,Davies,Smith,3:01,N,35106,0.21,+++, MIL,Drew Pomeranz (L),Zach Davies (R),W 135,P 8
66,Wednesday Jun 12,SFG,W,4,2,,28-38,5,16,Anderson,Lucchesi,Smith,2:52,N,31188,0.19,++, SD,Shaun Anderson (R),Joey Lucchesi (L),W 125,U 7.5
65,Tuesday Jun 11,SFG,W,6,5,,27-38,5,16.5,Melancon,Wingenter,Smith,3:01,N,28535,0.15,+, SD,Tyler Beede (R),Chris Paddack (R),W 140,O 8
