game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
13,Wednesday Apr 10,LAD,L,2,7,,5-Aug,1,Tied,Flaherty,Maeda,,2:52,N,36244,1.14,---, @ STL,Kenta Maeda (R),Jack Flaherty (R),L -106,O 8
12,Tuesday Apr 9,LAD,L,0,4,,4-Aug,1,up 1.0,Brebbia,Stripling,,3:17,N,36353,1.15,--, @ STL,Ross Stripling (R),Dakota Hudson (R),L -113,U 8.5
11,Monday Apr 8,LAD,L,3,4,,3-Aug,1,up 1.0,Mikolas,Kelly,Hicks,2:41,N,35858,1.16,-, @ STL,Hyun Jin Ryu (L),Miles Mikolas (R),L 102,U 8
10,Sunday Apr 7,LAD,W,12,6,,2-Aug,1,up 2.0,Kelly,Bettis,,3:52,N,41232,1.26,+++++, @ COL,Julio Urias (L),Chad Bettis (R),W -167,O 11.5
9,Saturday Apr 6,LAD,W,7,2,,2-Jul,1,up 1.0,Buehler,Gray,Jansen,3:19,N,47880,1.23,++++, @ COL,Walker Buehler (R),Jon Gray (R),W -117,U 10
8,Friday Apr 5,LAD,W,10,6,,2-Jun,1,up 1.0,Maeda,Anderson,,3:52,D,48404,1.22,+++, @ COL,Kenta Maeda (R),Tyler Anderson (L),W -130,O 10.5
7,Wednesday Apr 3,LAD,W,5,3,,2-May,1,up 1.0,Alexander,Moronta,Jansen,2:59,N,51170,1.21,++, SF,Ross Stripling (R),Derek Holland (L),W -188,O 7
6,Tuesday Apr 2,LAD,W,6,5,,2-Apr,1,up 1.0,Ryu,Bumgarner,Jansen,2:50,N,42887,1.13,+, SF,Hyun Jin Ryu (L),Madison Bumgarner (L),W -150,O 7
5,Monday Apr 1,LAD,L,2,4,,2-Mar,1,Tied,Gott,Kelly,Smith,2:59,N,40477,1.12,-, SF,Julio Urias (L),Drew Pomeranz (L),L -194,U 7.5
4,Sunday Mar 31,LAD,W,8,7,,1-Mar,1,Tied,Floro,Hirano,Jansen,3:29,D,43815,1.11,++, ARI,Walker Buehler (R),Luke Weaver (R),W -190,O 7.5
3,Saturday Mar 30,LAD,W,18,5,,1-Feb,1,Tied,Maeda,Godley,,3:14,N,50626,1.02,+, ARI,Kenta Maeda (R),Zack Godley (R),W -190,O 7.5
2,Friday Mar 29,LAD,L,4,5,13,1-Jan,3,1,Andriese,Garcia,Holland,6:05,N,42266,1.08,-, ARI,Ross Stripling (R),Robbie Ray (L),L -171,O 7
1,Thursday Mar 28,LAD,W,12,5,,Jan-00,1,Tied,Ryu,Greinke,,2:49,D,53086,1.04,+, ARI,Hyun Jin Ryu (L),Zack Greinke (R),W -168,O 7
