game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
151,Tuesday Sep 17,PIT,L,0,6,,65-86,5,19,Gonzales,Keller,,2:58,N,10933,0,----, SEA,Mitch Keller (R),Marco Gonzales (L),L -123,U 8.5
150,Sunday Sep 15,PIT,L,6,16,,65-85,5,18.5,Wieck,Williams,,3:28,D,39103,0,---, @ CHC,Trevor Williams (R),Jose Quintana (L),L 225,O 11.5
149,Saturday Sep 14,PIT,L,1,14,,65-84,5,18.5,Hendricks,Marvel,,3:23,D,39928,0,--, @ CHC,James Marvel (R),Kyle Hendricks (R),L 246,O 10.5
148,Friday Sep 13,PIT,L,8,17,,65-83,5,18.5,Lester,Brault,Mills,3:52,D,39080,0,-, @ CHC,Steven Brault (L),Jon Lester (L),L 176,O 11.5
147,Thursday Sep 12,PIT,W,4,2,,65-82,5,17.5,Musgrove,Samardzija,Vazquez,2:57,D,30918,0,++, @ SF,Joe Musgrove (R),Jeff Samardzija (R),W 102,U 8.5
146,Wednesday Sep 11,PIT,W,6,3,,64-82,5,17.5,Feliz,Webb,Vazquez,2:51,N,26627,0,+, @ SF,Dario Agrazal (R),Logan Webb (R),W 135,P 9
145,Tuesday Sep 10,PIT,L,4,5,,63-82,5,18.5,Cueto,Keller,Anderson,2:57,N,26877,0,-, @ SF,Mitch Keller (R),Johnny Cueto (R),L 107,O 8.5
144,Monday Sep 9,PIT,W,6,4,,63-81,5,18.5,Rodriguez,Abad,Vazquez,3:09,N,26826,0,+, @ SF,Trevor Williams (R),Madison Bumgarner (L),W 158,O 7.5
143,Sunday Sep 8,PIT,L,0,2,,62-81,5,19,Flaherty,Marvel,Martinez,2:50,D,18363,0,--, STL,James Marvel (R),Jack Flaherty (R),L 190,U 8.5
142,Saturday Sep 7,PIT,L,1,10,,62-80,5,18,Wainwright,Brault,,3:24,N,23996,0,-, STL,Steven Brault (L),Adam Wainwright (R),L 127,O 9
